id_recoleccion;fecha;hora;peso;puntos;material_id;predio_id
2000;2024-03-5;13:30:00;18,50;9;5;10
2001;2024-03-1;11:00:00;2,40;1;5;16
2002;2024-03-1;14:00:00;10,00;5;5;17
2003;2024-03-11;14:00:00;2,70;1;5;22
2004;2024-03-11;9:00:00;12,00;6;5;23
2005;2024-03-20;10:00:00;16,50;8;5;30
2006;2024-03-27;11:00:00;6,00;3;5;36
2007;2024-03-27;9:30:00;20,00;10;5;37
2008;2024-02-6;14:30:00;2,50;1;5;51
2009;2024-02-6;15:00:00;14,50;7;5;52
2010;2024-02-13;15:30:00;12,00;6;5;59
2011;2024-02-20;8:30:00;10,50;5;5;68
2012;2024-01-22;10:00:00;11,50;6;5;75
2013;2024-01-29;18:00:00;11,00;6;5;81
2014;2024-10-4;15:00:00;34,30;17;5;85
2015;2024-05-24;18:00:00;7,00;4;5;92
2016;2024-05-24;11:00:00;25,00;12;5;93
2017;2024-05-27;17:00:00;8,00;4;5;1
2018;2024-05-27;13:30:00;36,50;18;5;2
2019;2024-05-30;9:30:00;8,00;4;5;9
2020;2024-05-30;16:00:00;26,00;13;5;10
2021;2024-05-31;14:30:00;22,00;11;5;19
2022;2024-05-3;9:00:00;47,00;24;5;25
2023;2024-05-8;13:30:00;8,00;4;5;33
2024;2024-05-8;18:00:00;39,00;20;5;34
2025;2024-05-6;9:00:00;8,00;4;5;41
2026;2024-05-6;8:30:00;27,00;14;5;42
2027;2024-05-14;12:30:00;8,00;4;5;50
2028;2024-05-14;10:00:00;32,00;16;5;51
2029;2024-05-10;12:00:00;21,00;10;5;58
2030;2024-05-17;13:00:00;6,00;3;5;65
2031;2024-05-17;15:30:00;22,00;11;5;66
2032;2024-05-15;10:00:00;8,00;4;5;74
2033;2024-05-15;8:00:00;25,00;12;5;75
2034;2024-05-21;10:00:00;8,00;4;5;83
2035;2024-05-21;10:00:00;29,00;14;5;84
2036;2024-05-20;8:30:00;7,50;4;5;92
2037;2024-05-20;15:00:00;29,00;14;5;93
2038;2024-07-19;12:30:00;21,00;10;5;1
2039;2024-07-26;17:00:00;51,00;26;5;8
2040;2024-07-26;11:00:00;21,00;10;5;13
2041;2024-07-29;9:00:00;22,00;11;5;20
2042;2024-07-5;9:00:00;50,40;25;5;27
2043;2024-07-5;18:00:00;23,00;12;5;32
2044;2024-07-13;9:30:00;54,00;27;5;39
2045;2024-07-13;16:30:00;24,00;12;5;45
2046;2024-07-19;16:30:00;49,00;24;5;52
2047;2024-10-2;10:00:00;36,50;18;5;56
2048;2024-10-10;15:30:00;33,40;17;5;60
2049;2024-10-11;13:30:00;42,00;21;5;64
2050;2024-08-17;13:00:00;49,00;24;5;71
2051;2024-08-17;14:00:00;27,00;14;5;78
2052;2024-08-29;10:00:00;39,30;20;5;85
2053;2024-08-31;14:30:00;30,00;15;5;90
2054;2024-09-27;17:30:00;37,40;19;5;95
2055;2024-09-27;10:00:00;33,00;16;5;100
2056;2024-09-20;16:00:00;37,00;18;5;5
2057;2024-09-13;16:00:00;31,60;16;5;10
2058;2024-09-12;9:30:00;28,00;14;5;16
2059;2024-09-6;9:00:00;34,00;17;5;21
2060;2024-09-6;18:00:00;32,50;16;5;27
2061;2024-06-18;10:30:00;8,50;4;5;34
2062;2024-06-18;9:30:00;21,00;10;5;35
2063;2024-06-21;13:30:00;11,50;6;5;43
2064;2024-06-21;13:00:00;49,50;25;5;44
2065;2024-06-28;9:00:00;23,00;12;5;50
2066;2024-06-28;8:00:00;14,50;7;5;56
2067;2024-06-4;16:00:00;8,50;4;5;63
2068;2024-06-4;12:30:00;32,00;16;5;64
2069;2024-06-7;12:30:00;10,50;5;5;72
2070;2024-06-7;9:30:00;46,00;23;5;73
2071;2024-04-1;13:30:00;7,50;4;5;79
2072;2024-04-1;13:00:00;43,50;22;5;80
2073;2024-04-8;10:30:00;4,50;2;5;87
2074;2024-04-8;15:30:00;23,00;12;5;88
2075;2024-04-6;14:30:00;7,00;4;5;95
2076;2024-04-6;13:00:00;24,00;12;5;96
2077;2024-04-12;16:30:00;6,00;3;5;2
2078;2024-04-12;10:00:00;27,00;14;5;3
2079;2024-04-19;14:00:00;14,00;7;5;12
2080;2024-04-17;15:30:00;23,00;12;5;20
2081;2024-04-15;14:00:00;28,00;14;5;29
2082;2024-04-30;16:30:00;4,50;2;5;36
2083;2024-04-30;12:00:00;16,00;8;5;37
2084;2024-04-26;18:00:00;32,00;16;5;45
2085;2024-04-23;16:30:00;6,00;3;5;52
2086;2024-04-23;12:30:00;26,00;13;5;53
2087;2024-07-13;12:00:00;22,00;11;5;58
2088;2024-07-19;14:30:00;26,00;13;5;63
2089;2024-06-28;14:00:00;21,00;10;5;70
2090;2024-06-7;9:00:00;6,00;3;5;77
2091;2024-06-7;12:30:00;19,00;10;5;78
2092;2024-01-12;12:00:00;8,00;4;5;83
2093;2024-01-5;16:30:00;10,00;5;5;89
2094;2024-08-17;8:30:00;25,00;12;5;96
2095;2024-08-31;14:30:00;28,00;14;5;3
2096;2024-09-27;13:30:00;20,00;10;5;9
2097;2024-09-20;12:00:00;28,00;14;5;15
2098;2024-09-20;15:00:00;28,00;14;5;21
2099;2024-09-13;16:00:00;35,00;18;5;27
2100;2024-09-6;15:00:00;27,00;14;5;34
2101;2024-07-26;10:30:00;26,50;13;5;40
2102;2024-07-5;15:00:00;25,00;12;5;47
2103;2024-07-19;9:30:00;27,00;14;5;54
2104;2024-06-21;8:00:00;7,00;4;5;61
2105;2024-06-21;10:30:00;23,00;12;5;62
2106;2024-06-6;13:30:00;7,00;4;5;69
2107;2024-06-6;13:30:00;25,00;12;5;70
2108;2024-05-30;8:30:00;6,00;3;5;77
2109;2024-05-30;12:00:00;24,00;12;5;78
2110;2024-05-10;14:00:00;26,00;13;5;86
2111;2024-05-17;10:00:00;6,00;3;5;95
2112;2024-05-17;10:30:00;26,00;13;5;96
2113;2024-05-22;15:30:00;7,00;4;5;3
2114;2024-05-22;10:30:00;24,00;12;5;4
2115;2024-04-5;15:00:00;27,50;14;5;13
2116;2024-04-26;18:00:00;5,50;3;5;20
2117;2024-04-26;13:00:00;26,00;13;5;21
2118;2024-03-8;14:30:00;3,30;2;5;26
2119;2024-03-8;14:30:00;21,50;11;5;27
2120;2024-03-14;13:00:00;25,00;12;5;34
2121;2024-03-22;17:00:00;22,50;11;5;42
2122;2024-02-29;10:00:00;18,00;9;5;49
2123;2024-02-16;11:00:00;3,50;2;5;55
2124;2024-02-16;13:00:00;17,00;8;5;56
2125;2024-02-23;14:00:00;3,50;2;5;61
2126;2024-02-23;13:00:00;18,50;9;5;62
2127;2024-01-25;11:30:00;3,50;2;5;69
2128;2024-01-25;10:30:00;15,50;8;5;70
2129;2024-01-5;14:00:00;22,00;11;5;75
2130;2024-01-11;11:30:00;2,50;1;5;79
2131;2024-01-11;9:00:00;20,00;10;5;80
2132;2024-01-19;18:00:00;24,00;12;5;86
2133;2024-01-25;8:00:00;3,50;2;5;92
2134;2024-01-25;16:30:00;15,50;8;5;93
2135;2024-07-13;14:30:00;25,00;12;5;99
2136;2024-06-28;14:00:00;21,00;10;5;6
2137;2024-05-3;9:00:00;5,50;3;5;11
2138;2024-05-3;18:00:00;29,00;14;5;12
2139;2024-04-19;14:30:00;25,00;12;5;19
2140;2024-04-11;12:00:00;6,50;3;5;26
2141;2024-04-11;11:00:00;17,50;9;5;27
2142;2024-03-30;16:30:00;3,50;2;5;32
2143;2024-03-30;9:30:00;21,50;11;5;33
2144;2024-02-2;16:00:00;15,00;8;5;40
2145;2024-02-9;12:30:00;17,50;9;5;45
2146;2024-10-2;12:00:00;21,00;10;5;58
2147;2024-10-5;9:30:00;36,00;18;5;64
2148;2024-10-8;17:30:00;19,00;10;5;69
2149;2024-10-12;17:00:00;26,00;13;5;75
2150;2024-08-17;17:30:00;22,00;11;5;82
2151;2024-08-17;15:30:00;21,00;10;5;89
2152;2024-08-31;12:00:00;19,50;10;5;96
2153;2024-09-27;11:00:00;25,00;12;5;2
2154;2024-09-21;17:30:00;15,00;8;5;8
2155;2024-09-17;12:00:00;22,00;11;5;14
2156;2024-09-17;9:00:00;18,00;9;5;20
2157;2024-09-6;15:30:00;35,00;18;5;26
2158;2024-07-26;17:30:00;23,00;12;5;33
2159;2024-07-26;13:30:00;17,00;8;5;40
2160;2024-07-29;9:00:00;18,00;9;5;47
2161;2024-07-5;16:30:00;14,00;7;5;53
2162;2024-07-5;14:30:00;17,00;8;5;60
2163;2024-07-11;15:00:00;31,00;16;5;66
2164;2024-07-13;16:00:00;21,00;10;5;72
2165;2024-07-19;18:00:00;23,00;12;5;79
2166;2024-07-19;17:30:00;18,00;9;5;87
2167;2024-06-19;15:30:00;17,00;8;5;95
2168;2024-06-22;10:30:00;6,00;3;5;2
2169;2024-06-22;16:30:00;17,00;8;5;3
2170;2024-06-29;11:30:00;20,00;10;5;9
2171;2024-07-13;17:30:00;27,00;14;5;17
2172;2024-07-19;14:30:00;24,00;12;5;24
2173;2024-07-19;11:00:00;25,00;12;5;31
2174;2024-06-19;17:30:00;7,00;4;5;38
2175;2024-06-19;15:00:00;21,00;10;5;39
2176;2024-06-22;15:30:00;5,50;3;5;46
2177;2024-06-22;15:00:00;23,00;12;5;47
2178;2024-06-28;17:00:00;19,00;10;5;54
2179;2024-06-29;16:30:00;26,00;13;5;61
2180;2024-06-5;14:00:00;7,00;4;5;69
2181;2024-06-5;14:30:00;22,00;11;5;70
2182;2024-06-7;17:30:00;8,00;4;5;76
2183;2024-06-7;18:00:00;26,00;13;5;77
2184;2024-05-25;15:30:00;8,00;4;5;84
2185;2024-05-25;14:30:00;25,00;12;5;85
2186;2024-05-27;16:30:00;5,50;3;5;92
2187;2024-05-27;13:30:00;19,00;10;5;93
2188;2024-05-31;15:30:00;8,00;4;5;100
2189;2024-05-31;9:00:00;26,00;13;5;1
2190;2024-05-6;11:30:00;23,00;12;5;9
2191;2024-05-4;17:30:00;6,00;3;5;16
2192;2024-05-4;8:30:00;21,00;10;5;17
2193;2024-05-11;8:30:00;7,50;4;5;25
2194;2024-05-11;13:30:00;25,00;12;5;26
2195;2024-05-17;9:30:00;7,00;4;5;34
2196;2024-05-17;13:00:00;32,00;16;5;35
2197;2024-05-15;16:30:00;6,00;3;5;41
2198;2024-05-15;9:00:00;25,00;12;5;42
2199;2024-05-21;18:00:00;6,00;3;5;50
2200;2024-05-21;16:30:00;25,00;12;5;51
2201;2024-04-2;10:00:00;7,00;4;5;59
2202;2024-04-2;13:00:00;31,00;16;5;60
2203;2024-04-9;17:30:00;23,00;12;5;67
2204;2024-04-5;10:00:00;16,50;8;5;74
2205;2024-04-12;18:00:00;21,00;10;5;81
2206;2024-04-15;16:00:00;13,50;7;5;87
2207;2024-04-30;12:30:00;14,00;7;5;95
2208;2024-04-26;10:00:00;22,00;11;5;3
2209;2024-04-23;16:00:00;19,00;10;5;11
2210;2024-04-20;17:00:00;5,50;3;5;17
2211;2024-04-20;17:30:00;19,00;10;5;18
2212;2024-03-5;16:00:00;23,50;12;5;25
2213;2024-03-11;17:30:00;28,50;14;5;32
2214;2024-03-18;14:00:00;4,50;2;5;39
2215;2024-03-18;14:00:00;28,00;14;5;40
2216;2024-03-27;11:30:00;7,50;4;5;46
2217;2024-03-27;11:30:00;28,50;14;5;47
2218;2024-02-2;11:00:00;12,50;6;5;55
2219;2024-02-6;16:00:00;10,50;5;5;62
2220;2024-02-9;15:30:00;3,50;2;5;68
2221;2024-02-9;18:00:00;12,00;6;5;69
2222;2024-02-13;8:00:00;9,50;5;5;76
2223;2024-02-16;16:30:00;14,00;7;5;84
2224;2024-02-26;10:30:00;3,50;2;5;91
2225;2024-02-26;17:30:00;10,00;5;5;92
2226;2024-02-23;15:30:00;3,90;2;5;98
2227;2024-02-23;17:30:00;16,50;8;5;99
2228;2024-02-20;18:00:00;9,00;4;5;5
2229;2024-01-2;15:30:00;9,00;4;5;11
2230;2024-01-9;16:00:00;10,00;5;5;17
2231;2024-01-5;18:00:00;15,50;8;5;24
2232;2024-01-13;11:00:00;3,50;2;5;30
2233;2024-01-13;13:30:00;12,00;6;5;31
2234;2024-01-18;11:30:00;9,50;5;5;36
2235;2024-01-22;17:30:00;7,50;4;5;42
2236;2024-01-19;12:30:00;2,50;1;5;48
2237;2024-01-19;17:00:00;11,50;6;5;49
2238;2024-01-26;17:00:00;13,00;6;5;56
2239;2024-01-29;15:30:00;8,00;4;5;63
2240;2024-07-26;9:30:00;21,50;11;5;72
2241;2024-05-21;8:30:00;19,00;10;5;81
2242;2024-03-15;18:00:00;17,00;8;5;88
2243;2024-01-5;17:30:00;5,50;3;5;94
2244;2024-01-5;13:30:00;12,50;6;5;4
2245;2024-01-15;14:30:00;9,00;4;5;10
2246;2024-10-3;12:30:00;21,00;10;5;16
2247;2024-10-10;16:30:00;26,00;13;5;22
2248;2024-08-17;10:30:00;24,00;12;5;28
2249;2024-08-29;14:00:00;25,00;12;5;35
2250;2024-09-18;12:30:00;25,00;12;5;46
2251;2024-09-12;10:30:00;26,00;13;5;52
2252;2024-09-5;9:00:00;21,00;10;5;59
2253;2024-07-26;14:30:00;24,30;12;5;65
2254;2024-07-31;8:30:00;28,00;14;5;72
2255;2024-07-5;15:00:00;16,00;8;5;79
2256;2024-02-8;10:30:00;16,00;8;5;91
2257;2024-02-8;12:30:00;2,50;1;5;99
2258;2024-02-8;14:30:00;22,00;11;5;100
2259;2024-02-14;10:00:00;1,90;1;5;4
2260;2024-01-28;12:00:00;10,00;5;5;10
2261;2024-01-28;13:00:00;38,60;19;5;11
2262;2024-01-28;9:00:00;5,30;3;5;17
2263;2024-01-28;17:00:00;1,40;1;5;18
2264;2024-01-28;15:00:00;53,50;27;5;19
2265;2024-02-6;12:00:00;2,70;1;5;22
2266;2024-02-6;8:00:00;44,00;22;5;24
2267;2024-02-7;15:30:00;4,40;2;5;27
2268;2024-02-7;9:30:00;40,70;20;5;28
2269;2024-09-19;16:00:00;60,00;30;5;90
2270;2024-09-19;9:30:00;21,70;11;5;91
2271;2024-06-21;12:00:00;39,20;20;5;93
2272;2024-06-21;13:00:00;23,30;12;5;94
2273;2024-06-21;11:00:00;15,20;8;5;95
2274;2024-06-5;14:30:00;16,60;8;5;96
2275;2024-05-31;13:00:00;25,40;13;5;97
2276;2024-05-31;14:00:00;19,30;10;5;98
2277;2024-05-31;8:00:00;25,90;13;5;99
2278;2024-05-31;9:30:00;95,90;48;5;100
2279;2024-02-23;9:00:00;100,00;50;5;4
2280;2024-06-26;13:30:00;30,00;15;5;6
2281;2024-06-26;15:00:00;27,00;14;5;7
2282;2024-05-8;15:00:00;38,00;19;5;8
2283;2024-05-8;17:30:00;62,00;31;5;9
2284;2024-05-8;13:00:00;56,00;28;5;10
2285;2024-05-8;8:00:00;20,00;10;5;11
2286;2024-05-8;11:30:00;21,00;10;5;12
2287;2024-05-8;8:30:00;19,00;10;5;13
2288;2024-05-22;15:30:00;20,00;10;5;14
2289;2024-03-26;14:00:00;76,00;38;5;15
2290;2024-03-26;8:00:00;21,00;10;5;16
2291;2024-03-26;15:30:00;16,00;8;5;17
2292;2024-03-26;16:30:00;84,00;42;5;18
2293;2024-03-26;14:00:00;55,00;28;5;19
2294;2024-02-23;13:30:00;33,50;17;5;20
2295;2024-08-15;11:00:00;14,00;7;5;34
2296;2024-08-15;8:00:00;3,70;2;5;35
2297;2024-08-15;11:30:00;52,50;26;5;36
2298;2024-10-3;13:00:00;21,00;10;5;41
2299;2024-10-5;16:30:00;27,00;14;5;47
2300;2024-10-8;16:00:00;21,00;10;5;53
2301;2024-10-11;16:00:00;39,50;20;5;59
2302;2024-08-17;8:00:00;22,00;11;5;66
2303;2024-08-31;16:00:00;22,00;11;5;72
2304;2024-09-27;8:00:00;33,00;16;5;79
2305;2024-09-21;11:30:00;23,00;12;5;84
2306;2024-09-17;12:00:00;18,50;9;5;90
2307;2024-09-17;10:30:00;23,00;12;5;96
2308;2024-09-13;15:00:00;33,00;16;5;2
2309;2024-09-7;14:30:00;26,00;13;5;9
2310;2024-09-3;9:00:00;25,00;12;5;16
2311;2024-07-26;11:00:00;25,00;12;5;23
2312;2024-07-26;16:00:00;25,00;12;5;29
2313;2024-07-29;18:00:00;21,00;10;5;36
2314;2024-07-5;17:00:00;24,00;12;5;43
2315;2024-07-5;14:30:00;23,00;12;5;50
2316;2024-07-11;13:30:00;13,20;7;5;56
2317;2024-02-6;8:30:00;8,00;4;5;60
2318;2024-02-6;12:00:00;40,00;20;5;61
2319;2024-02-7;9:00:00;20,00;10;5;66
2320;2024-02-8;18:00:00;34,00;17;5;72
2321;2024-10-10;13:00:00;19,00;10;5;77
2322;2024-06-15;16:30:00;10,00;5;5;82
2323;2024-06-15;13:00:00;42,50;21;5;83
2324;2024-06-15;15:00:00;6,50;3;5;88
2325;2024-06-15;11:00:00;13,50;7;5;89
2326;2024-06-15;14:30:00;13,50;7;5;95
2327;2024-06-15;11:30:00;7,50;4;5;100
2328;2024-06-15;15:30:00;9,00;4;5;1
2329;2024-08-15;12:00:00;40,00;20;5;6
2330;2024-08-15;11:30:00;11,50;6;5;11
2331;2024-08-20;17:30:00;23,00;12;5;16
2332;2024-08-20;9:30:00;20,00;10;5;22
2333;2024-08-20;17:00:00;16,50;8;5;28
2334;2024-08-21;14:00:00;34,00;17;5;34
2335;2024-08-27;12:30:00;32,70;16;5;39
2336;2024-08-27;16:00:00;16,00;8;5;45
2337;2024-08-30;9:00:00;63,00;32;5;50
2338;2024-01-26;8:30:00;5,50;3;5;57
2339;2024-01-26;9:00:00;32,00;16;5;58
2340;2024-01-28;13:00:00;14,00;7;5;64
2341;2024-01-30;10:00:00;5,50;3;5;70
2342;2024-01-30;13:00:00;29,00;14;5;71
2343;2024-01-31;14:30:00;2,50;1;5;75
2344;2024-01-31;17:00:00;32,00;16;5;76
2345;2024-02-5;10:00:00;4,50;2;5;83
2346;2024-02-5;13:00:00;20,00;10;5;84
2347;2024-02-5;11:00:00;33,00;16;5;90
2348;2024-02-6;17:00:00;12,50;6;5;97
2349;2024-02-6;12:00:00;26,50;13;5;4
2350;2024-01-22;15:00:00;15,00;8;5;12
2351;2024-01-22;17:00:00;22,00;11;5;16
2352;2024-01-26;8:00:00;6,00;3;5;23
2353;2024-01-30;13:00:00;24,00;12;5;32
2354;2024-01-30;8:00:00;30,00;15;5;40
2355;2024-01-31;11:30:00;23,00;12;5;47
2356;2024-01-30;12:00:00;17,00;8;5;54
2357;2024-02-5;16:30:00;40,00;20;5;59
2358;2024-02-3;8:00:00;19,50;10;5;65
2359;2024-02-6;12:00:00;17,50;9;5;73
2360;2024-02-5;15:30:00;7,50;4;5;81
2361;2024-02-7;16:30:00;15,50;8;5;86
2362;2024-02-7;17:30:00;30,00;15;5;92
2363;2024-02-7;9:30:00;22,00;11;5;98
2364;2024-02-7;12:30:00;24,00;12;5;3
2365;2024-02-8;17:00:00;19,50;10;5;9
2366;2024-08-15;16:00:00;18,50;9;5;14
2367;2024-08-17;17:00:00;24,00;12;5;20
2368;2024-08-27;15:30:00;54,90;27;5;26
2369;2024-02-8;14:30:00;11,50;6;5;33
2370;2024-02-8;12:00:00;73,00;36;5;34
2371;2024-01-30;9:30:00;7,00;4;5;40
2372;2024-01-30;11:00:00;40,00;20;5;41
2373;2024-01-30;8:30:00;5,50;3;5;46
2374;2024-01-30;10:30:00;27,00;14;5;47
2375;2024-02-3;14:00:00;29,00;14;5;56
2376;2024-02-3;15:00:00;8,50;4;5;63
2377;2024-02-7;12:30:00;8,50;4;5;70
2378;2024-02-7;10:00:00;71,00;36;5;71
2379;2024-02-8;12:30:00;14,00;7;5;75
2380;2024-02-8;10:30:00;22,50;11;5;76
2381;2024-06-15;17:00:00;14,00;7;5;84
2382;2024-06-15;12:30:00;12,00;6;5;91
2383;2024-06-15;15:00:00;8,50;4;5;95
2384;2024-06-15;12:30:00;26,40;13;5;96
2385;2024-06-15;13:30:00;21,00;10;5;4
2386;2024-06-7;18:00:00;21,50;11;5;10
2387;2024-08-3;10:00:00;2,50;1;5;18
2388;2024-08-3;13:30:00;15,00;8;5;19
2389;2024-08-3;12:00:00;2,50;1;5;24
2390;2024-08-3;9:00:00;5,50;3;5;26
2391;2024-08-3;16:00:00;31,30;16;5;27
2392;2024-08-17;15:00:00;28,50;14;5;36
2393;2024-08-17;13:00:00;51,50;26;5;42
2394;2024-08-22;11:00:00;17,50;9;5;48
2395;2024-08-24;12:00:00;40,30;20;5;54
2396;2024-08-27;17:00:00;9,50;5;5;63
2397;2024-08-17;9:00:00;58,70;29;5;69
2398;2024-08-21;16:00:00;18,00;9;5;76
2399;2024-08-22;10:00:00;35,70;18;5;83
2400;2024-06-15;15:30:00;20,50;10;5;88
2401;2024-06-15;15:30:00;11,70;6;5;94
2402;2024-06-15;9:00:00;27,90;14;5;95
2403;2024-08-17;16:00:00;33,00;16;5;100
2404;2024-08-22;16:30:00;30,40;15;5;6
2405;2024-08-21;11:30:00;80,50;40;5;18
2406;2024-06-15;10:30:00;3,50;2;5;22
2407;2024-06-15;13:30:00;18,00;9;5;23
2408;2024-06-15;14:30:00;4,50;2;5;29
2409;2024-06-15;16:00:00;23,70;12;5;30
2410;2024-08-15;10:30:00;3,60;2;5;36
2411;2024-08-15;14:30:00;39,00;20;5;38
2412;2024-01-24;10:30:00;8,00;4;5;44
2413;2024-01-30;15:30:00;8,50;4;5;52
2414;2024-01-30;9:00:00;22,50;11;5;53
2415;2024-01-30;12:00:00;11,50;6;5;61
2416;2024-02-1;16:00:00;11,50;6;5;67
2417;2024-02-7;13:00:00;11,00;6;5;75
2418;2024-02-7;17:00:00;3,50;2;5;81
2419;2024-02-7;17:30:00;15,50;8;5;82
2420;2024-02-8;9:00:00;3,50;2;5;88
2421;2024-02-8;8:00:00;18,00;9;5;89
2422;2024-02-8;15:30:00;12,50;6;5;95
2423;2024-02-1;14:30:00;5,50;3;5;99
2424;2024-02-1;12:00:00;11,50;6;5;100
2425;2024-02-1;11:30:00;61,50;31;5;2
2426;2024-02-7;14:30:00;2,50;1;5;15
2427;2024-02-7;16:00:00;9,50;5;5;16
2428;2024-08-29;11:30:00;4,90;2;5;21
2429;2024-06-25;14:30:00;6,00;3;5;26
2430;2024-06-25;12:00:00;8,00;4;5;31
2431;2024-06-12;17:00:00;24,90;12;5;36
2432;2024-06-15;11:30:00;9,20;5;5;41
2433;2024-10-4;18:00:00;8,00;4;5;46
2434;2024-06-12;11:00:00;79,50;40;5;53
2435;2024-08-29;11:00:00;13,80;7;5;60
2436;2024-10-8;16:00:00;8,00;4;5;67
2437;2024-10-10;18:00:00;4,90;2;5;77
2438;2024-10-10;14:00:00;39,10;20;5;78
2439;2024-10-12;17:30:00;27,30;14;5;84
2440;2024-06-12;16:00:00;2,70;1;5;93
2441;2024-06-12;11:00:00;9,50;5;5;94
2442;2024-06-12;11:00:00;7,00;4;5;99
2443;2024-06-12;12:30:00;82,00;41;5;100
2444;2024-06-13;15:00:00;82,60;41;5;6
2445;2024-06-15;12:30:00;7,50;4;5;13
2446;2024-06-15;16:30:00;23,00;12;5;14
2447;2024-08-16;13:30:00;3,20;2;5;22
2448;2024-08-16;13:00:00;3,50;2;5;23
2449;2024-08-16;15:30:00;70,40;35;5;24
2450;2024-08-24;11:30:00;4,50;2;5;29
2451;2024-08-24;18:00:00;3,70;2;5;30
2452;2024-08-24;8:30:00;4,80;2;5;31
2453;2024-08-24;12:30:00;93,70;47;5;32
2454;2024-08-30;9:00:00;13,00;6;5;39
2455;2024-08-30;12:00:00;7,50;4;5;46
2456;2024-08-30;14:00:00;11,90;6;5;53
2457;2024-08-30;10:00:00;9,00;4;5;62
2458;2024-08-30;18:00:00;8,50;4;5;75
2459;2024-08-30;15:00:00;10,00;5;5;81
2460;2024-08-30;11:30:00;30,00;15;5;84
2461;2024-08-30;11:30:00;2,20;1;5;87
2462;2024-08-30;14:00:00;18,50;9;5;97
2463;2024-08-30;14:00:00;28,30;14;5;4
2464;2024-08-30;8:00:00;18,00;9;5;11
2465;2024-08-16;9:30:00;13,00;6;5;16
2466;2024-08-16;9:00:00;80,00;40;5;22
2467;2024-08-16;14:00:00;33,00;16;5;28
2468;2024-08-16;16:00:00;10,00;5;5;34
2469;2024-08-16;9:30:00;37,00;18;5;40
2470;2024-08-16;16:00:00;1,20;1;5;46
2471;2024-08-16;10:30:00;2,40;1;5;48
2472;2024-08-16;13:00:00;14,30;7;5;49
2473;2024-08-16;12:00:00;2,50;1;5;55
2474;2024-08-16;15:00:00;4,10;2;5;57
2475;2024-08-16;12:30:00;34,20;17;5;58
2476;2024-08-16;11:30:00;30,40;15;5;64
2477;2024-08-16;16:30:00;10,50;5;5;70
2478;2024-08-16;12:00:00;2,50;1;5;77
2479;2024-08-16;10:00:00;19,00;10;5;78
2480;2024-08-16;10:00:00;38,00;19;5;85
2481;2024-08-16;17:00:00;14,00;7;5;92
2482;2024-08-16;15:00:00;24,30;12;5;99
2483;2024-08-16;10:00:00;44,00;22;5;6
2484;2024-08-16;9:00:00;48,80;24;5;12
2485;2024-08-16;16:30:00;44,00;22;5;19
2486;2024-08-16;9:00:00;33,00;16;5;25
2487;2024-08-16;17:30:00;24,00;12;5;32
2488;2024-08-16;14:00:00;26,00;13;5;39
2489;2024-08-16;17:00:00;37,00;18;5;45
2490;2024-08-16;13:30:00;42,00;21;5;51
2491;2024-08-16;11:30:00;40,50;20;5;57
2492;2024-08-16;14:30:00;7,50;4;5;62
2493;2024-08-16;11:30:00;20,10;10;5;66
2494;2024-08-16;9:30:00;53,40;27;5;70
2495;2024-08-16;11:30:00;10,00;5;5;75
2496;2024-06-15;13:30:00;9,00;4;5;81
2497;2024-06-15;13:30:00;25,50;13;5;83
2498;2024-08-27;15:30:00;27,00;14;5;90
2499;2024-08-27;11:30:00;35,00;18;5;97
2500;2024-08-27;8:30:00;55,00;28;5;4
2501;2024-06-15;14:00:00;8,00;4;5;11
2502;2024-06-15;14:30:00;21,00;10;5;12
2503;2024-06-15;11:30:00;7,00;4;5;19
2504;2024-06-15;16:00:00;26,00;13;5;20
2505;2024-06-15;18:00:00;9,00;4;5;28
2506;2024-06-15;12:30:00;27,00;14;5;29
2507;2024-01-24;17:00:00;4,50;2;5;37
2508;2024-01-24;14:30:00;27,00;14;5;38
2509;2024-01-30;18:00:00;6,50;3;5;44
2510;2024-01-30;8:30:00;24,50;12;5;45
2511;2024-02-1;14:00:00;25,00;12;5;56
2512;2024-02-6;13:30:00;3,50;2;5;61
2513;2024-02-6;16:00:00;12,00;6;5;62
2514;2024-02-7;11:30:00;9,50;5;5;69
2515;2024-02-7;11:30:00;29,00;14;5;76
2516;2024-02-8;16:00:00;6,00;3;5;81
2517;2024-02-8;14:00:00;37,00;18;5;82
2518;2024-02-8;15:30:00;34,50;17;5;88
2519;2024-01-30;12:00:00;8,00;4;5;95
2520;2024-01-30;18:00:00;41,00;20;5;96
2521;2024-02-1;12:30:00;6,00;3;5;2
2522;2024-02-1;15:30:00;40,00;20;5;3
2523;2024-08-16;12:30:00;17,00;8;5;10
2524;2024-08-16;16:30:00;24,00;12;5;15
2525;2024-08-16;18:00:00;10,20;5;5;21
2526;2024-08-16;10:00:00;21,00;10;5;27
2527;2024-08-27;8:30:00;37,00;18;5;34
2528;2024-08-29;16:30:00;19,00;10;5;41
2529;2024-08-30;18:00:00;25,00;12;5;48
2530;2024-06-15;8:00:00;16,00;8;5;56
2531;2024-06-15;16:00:00;6,50;3;5;63
2532;2024-06-15;17:30:00;22,00;11;5;64
2533;2024-06-7;17:00:00;20,00;10;5;73
2534;2024-01-22;18:00:00;8,00;4;5;78
2535;2024-01-26;9:00:00;3,50;2;5;83
2536;2024-01-26;15:00:00;8,50;4;5;84
